"ride_id","service_start_to_end","diff_request_accept","diff_accept_pickup","diff_accept_cancel","diff_dropoff_pay"
"3086121","65.00","2.00","2.00","","0.00"
"3086128","107.00","10.00","15.00","","0.00"
"3086151","43.00","3.00","11.00","","0.00"
"3086158","80.00","10.00","5.00","","0.00"
"3086161","71.00","5.00","2.00","","0.00"
"3086185","55.00","8.00","15.00","","0.00"
"3086198","71.00","7.00","5.00","","0.00"
"3086201","86.00","10.00","3.00","","0.00"
"3086216","111.00","10.00","14.00","","0.00"
"3086255","107.00","10.00","15.00","","0.00"
"3086260","88.00","4.00","8.00","","0.00"
"3086265","75.00","3.00","3.00","","0.00"
"3086278","58.00","10.00","7.00","","0.00"
"3086281","94.00","8.00","11.00","","0.00"
"3086282","78.00","5.00","13.00","","0.00"
"3086302","33.00","2.00","2.00","","0.00"
"3086328","51.00","3.00","4.00","","0.00"
"3086344","56.00","5.00","13.00","","0.00"
"3086345","75.00","10.00","15.00","","0.00"
"3086367","29.00","7.00","5.00","","0.00"
"3086374","87.00","4.00","7.00","","0.00"
"3086380","32.00","8.00","2.00","","0.00"
"3086414","40.00","4.00","3.00","","0.00"
"3086429","46.00","10.00","8.00","","0.00"
"3086431","59.00","2.00","13.00","","0.00"
"3086433","45.00","7.00","14.00","","0.00"
"3086438","56.00","4.00","10.00","","0.00"
"3086443","80.00","10.00","2.00","","0.00"
"3086509","44.00","6.00","9.00","","0.00"
"3086530","38.00","5.00","8.00","","0.00"
"3086537","62.00","9.00","7.00","","0.00"
"3086549","99.00","7.00","5.00","","0.00"
"3086563","54.00","7.00","6.00","","0.00"
"3086567","80.00","5.00","9.00","","0.00"
"3086583","100.00","10.00","9.00","","0.00"
"3086636","40.00","7.00","12.00","","0.00"
"3086640","56.00","8.00","3.00","","0.00"
"3086667","67.00","3.00","7.00","","0.00"
"3086696","79.00","7.00","14.00","","0.00"
"3086700","42.00","5.00","2.00","","0.00"
"3086702","94.00","3.00","2.00","","0.00"
"3086717","66.00","6.00","13.00","","0.00"
"3086728","49.00","8.00","6.00","","0.00"
"3086766","59.00","10.00","2.00","","0.00"
"3086774","29.00","7.00","7.00","","0.00"
"3086780","45.00","5.00","5.00","","0.00"
"3086787","97.00","10.00","3.00","","0.00"
"3086792","75.00","9.00","3.00","","0.00"
"3086814","24.00","3.00","3.00","","0.00"
"3086819","50.00","10.00","9.00","","0.00"
"3086827","44.00","5.00","13.00","","0.00"
"3086839","92.00","7.00","9.00","","0.00"
"3086857","49.00","6.00","15.00","","0.00"
"3086860","88.00","6.00","13.00","","0.00"
"3086863","94.00","4.00","13.00","","0.00"
"3086867","29.00","6.00","5.00","","0.00"
"3086868","55.00","8.00","2.00","","0.00"
"3086872","82.00","2.00","13.00","","0.00"
"3086877","63.00","4.00","11.00","","0.00"
"3086897","37.00","3.00","5.00","","0.00"
"3086905","84.00","5.00","3.00","","0.00"
"3086908","99.00","4.00","7.00","","0.00"
"3086911","60.00","4.00","3.00","","0.00"
"3086936","83.00","3.00","3.00","","0.00"
"3086961","89.00","9.00","4.00","","0.00"
"3086978","33.00","10.00","3.00","","0.00"
"3087004","89.00","5.00","12.00","","0.00"
"3087016","39.00","10.00","4.00","","0.00"
"3087026","90.00","5.00","6.00","","0.00"
"3087031","55.00","4.00","6.00","","0.00"
"3087032","41.00","4.00","15.00","","0.00"
"3087093","62.00","3.00","2.00","","0.00"
"3087104","97.00","5.00","7.00","","0.00"
"3087126","78.00","9.00","5.00","","0.00"
"3087130","63.00","6.00","3.00","","0.00"
"3087137","24.00","2.00","6.00","","0.00"
"3087160","61.00","9.00","10.00","","0.00"
"3087169","43.00","8.00","7.00","","0.00"
"3087173","78.00","3.00","9.00","","0.00"
"3087209","51.00","5.00","4.00","","0.00"
"3087214","66.00","2.00","15.00","","0.00"
"3087218","42.00","6.00","12.00","","0.00"
"3087227","49.00","10.00","4.00","","0.00"
"3087278","103.00","9.00","15.00","","0.00"
"3087282","48.00","3.00","11.00","","0.00"
"3087283","41.00","9.00","15.00","","0.00"
"3087304","72.00","3.00","15.00","","0.00"
"3087309","50.00","4.00","4.00","","0.00"
"3087315","71.00","4.00","15.00","","0.00"
"3087318","74.00","2.00","10.00","","0.00"
"3087322","63.00","5.00","11.00","","0.00"
"3087330","69.00","7.00","4.00","","0.00"
"3087333","19.00","2.00","2.00","","0.00"
"3087347","50.00","10.00","12.00","","0.00"
"3087363","90.00","9.00","2.00","","0.00"
"3087386","54.00","8.00","7.00","","0.00"
"3087387","74.00","8.00","8.00","","0.00"
"3087413","43.00","3.00","6.00","","0.00"
"3087428","77.00","4.00","5.00","","0.00"
"3087454","97.00","10.00","11.00","","0.00"
"3087466","65.00","6.00","10.00","","0.00"
"3087482","93.00","8.00","6.00","","0.00"
"3087489","93.00","10.00","12.00","","0.00"
"3087529","80.00","10.00","9.00","","0.00"
"3087546","76.00","10.00","13.00","","0.00"
"3087550","94.00","3.00","12.00","","0.00"
"3087566","73.00","7.00","3.00","","0.00"
"3087569","36.00","2.00","3.00","","0.00"
"3087591","49.00","10.00","13.00","","0.00"
"3087600","99.00","5.00","13.00","","0.00"
"3087603","86.00","10.00","15.00","","0.00"
"3087607","47.00","4.00","10.00","","0.00"
"3087616","82.00","10.00","15.00","","0.00"
"3087662","99.00","9.00","9.00","","0.00"
"3087672","94.00","10.00","3.00","","0.00"
"3087673","47.00","10.00","2.00","","0.00"
"3087674","67.00","6.00","14.00","","0.00"
"3087682","28.00","5.00","2.00","","0.00"
"3087701","94.00","8.00","10.00","","0.00"
"3087722","90.00","4.00","12.00","","0.00"
"3087741","40.00","2.00","10.00","","0.00"
"3087742","48.00","6.00","4.00","","0.00"
"3087743","55.00","8.00","15.00","","0.00"
"3087751","93.00","6.00","8.00","","0.00"
"3087781","50.00","5.00","3.00","","0.00"
"3087789","62.00","9.00","15.00","","0.00"
"3087799","68.00","10.00","10.00","","0.00"
"3087821","39.00","2.00","12.00","","0.00"
"3087851","67.00","9.00","3.00","","0.00"
"3087856","80.00","4.00","14.00","","0.00"
"3087858","55.00","10.00","14.00","","0.00"
"3087865","25.00","7.00","2.00","","0.00"
"3087866","102.00","4.00","11.00","","0.00"
"3087905","47.00","4.00","14.00","","0.00"
"3087924","88.00","8.00","2.00","","0.00"
"3087929","83.00","7.00","14.00","","0.00"
"3087936","77.00","8.00","12.00","","0.00"
"3087948","88.00","9.00","4.00","","0.00"
"3087963","77.00","4.00","2.00","","0.00"
"3087973","56.00","9.00","14.00","","0.00"
"3087983","37.00","7.00","2.00","","0.00"
"3087990","58.00","8.00","11.00","","0.00"
"3088004","58.00","10.00","3.00","","0.00"
"3088009","77.00","7.00","9.00","","0.00"
"3088011","91.00","8.00","12.00","","0.00"
"3088012","40.00","8.00","7.00","","0.00"
"3088024","39.00","4.00","14.00","","0.00"
"3088043","82.00","10.00","11.00","","0.00"
"3088053","106.00","5.00","14.00","","0.00"
"3088061","34.00","8.00","8.00","","0.00"
"3088103","95.00","7.00","8.00","","0.00"
"3088108","80.00","4.00","3.00","","0.00"
"3088115","45.00","2.00","13.00","","0.00"
"3088172","26.00","2.00","3.00","","0.00"
"3088181","77.00","7.00","5.00","","0.00"
"3088188","41.00","4.00","5.00","","0.00"
"3088191","91.00","5.00","9.00","","0.00"
"3088204","83.00","3.00","10.00","","0.00"
"3088214","36.00","10.00","11.00","","0.00"
"3088220","98.00","8.00","9.00","","0.00"
"3088224","102.00","10.00","13.00","","0.00"
"3088234","103.00","7.00","13.00","","0.00"
"3088273","92.00","7.00","6.00","","0.00"
"3088276","60.00","8.00","10.00","","0.00"
"3088282","49.00","6.00","11.00","","0.00"
"3088297","71.00","8.00","13.00","","0.00"
"3088303","86.00","4.00","4.00","","0.00"
"3088318","47.00","5.00","10.00","","0.00"
"3088388","89.00","2.00","15.00","","0.00"
"3088394","46.00","9.00","13.00","","0.00"
"3088409","40.00","10.00","11.00","","0.00"
"3088433","78.00","6.00","7.00","","0.00"
"3088449","49.00","3.00","8.00","","0.00"
"3088463","54.00","6.00","4.00","","0.00"
"3088476","53.00","4.00","15.00","","0.00"
"3088483","98.00","2.00","11.00","","0.00"
"3088488","57.00","4.00","13.00","","0.00"
"3088494","76.00","4.00","6.00","","0.00"
"3088504","75.00","2.00","12.00","","0.00"
"3088505","62.00","7.00","3.00","","0.00"
"3088516","60.00","5.00","9.00","","0.00"
"3088517","87.00","2.00","2.00","","0.00"
"3088563","89.00","3.00","7.00","","0.00"
"3088582","94.00","4.00","11.00","","0.00"
"3088610","84.00","4.00","5.00","","0.00"
"3088614","37.00","8.00","13.00","","0.00"
"3088620","71.00","8.00","9.00","","0.00"
"3088628","39.00","6.00","9.00","","0.00"
"3088662","36.00","10.00","9.00","","0.00"
"3088681","75.00","6.00","13.00","","0.00"
"3088686","63.00","6.00","3.00","","0.00"
"3088722","98.00","9.00","7.00","","0.00"
"3088731","76.00","2.00","5.00","","0.00"
"3088763","81.00","8.00","14.00","","0.00"
"3088790","81.00","7.00","11.00","","0.00"
"3088807","53.00","9.00","12.00","","0.00"
"3088825","57.00","6.00","8.00","","0.00"
"3088834","88.00","4.00","8.00","","0.00"
"3088850","101.00","9.00","3.00","","0.00"
"3088864","53.00","6.00","13.00","","0.00"
"3088872","65.00","8.00","8.00","","0.00"
"3088905","50.00","9.00","8.00","","0.00"
"3088987","78.00","7.00","15.00","","0.00"
"3088994","37.00","7.00","10.00","","0.00"
"3088997","100.00","10.00","15.00","","0.00"
"3089068","79.00","3.00","14.00","","0.00"
"3089085","56.00","4.00","14.00","","0.00"
"3089116","101.00","7.00","10.00","","0.00"
"3089129","57.00","7.00","5.00","","0.00"
"3089134","60.00","2.00","11.00","","0.00"
"3089142","89.00","2.00","12.00","","0.00"
"3089144","60.00","10.00","10.00","","0.00"
"3089152","28.00","8.00","3.00","","0.00"
"3089153","54.00","3.00","2.00","","0.00"
"3089165","76.00","5.00","4.00","","0.00"
"3089166","45.00","10.00","7.00","","0.00"
"3089199","60.00","4.00","12.00","","0.00"
"3089224","72.00","4.00","4.00","","0.00"
"3089230","101.00","5.00","7.00","","0.00"
"3089236","88.00","8.00","5.00","","0.00"
"3089242","81.00","10.00","11.00","","0.00"
"3089247","101.00","3.00","15.00","","0.00"
"3089257","44.00","2.00","13.00","","0.00"
"3089267","81.00","10.00","2.00","","0.00"
"3089272","55.00","9.00","2.00","","0.00"
"3089284","40.00","7.00","7.00","","0.00"
"3089307","46.00","4.00","13.00","","0.00"
"3089309","68.00","6.00","8.00","","0.00"
"3089311","70.00","3.00","10.00","","0.00"
"3089312","38.00","3.00","13.00","","0.00"
"3089318","65.00","10.00","3.00","","0.00"
"3089321","37.00","10.00","2.00","","0.00"
"3089323","97.00","2.00","12.00","","0.00"
"3089347","106.00","4.00","13.00","","0.00"
"3089355","107.00","10.00","9.00","","0.00"
"3089397","32.00","2.00","4.00","","0.00"
"3089405","76.00","6.00","4.00","","0.00"
"3089438","84.00","4.00","13.00","","0.00"
"3089459","45.00","5.00","9.00","","0.00"
"3089473","54.00","5.00","8.00","","0.00"
"3089523","73.00","9.00","7.00","","0.00"
"3089530","75.00","8.00","14.00","","0.00"
"3089532","61.00","8.00","6.00","","0.00"
"3089538","98.00","8.00","12.00","","0.00"
"3089545","64.00","9.00","13.00","","0.00"
"3089555","70.00","4.00","14.00","","0.00"
"3089577","52.00","3.00","3.00","","0.00"
"3089597","73.00","6.00","9.00","","0.00"
"3089600","89.00","3.00","10.00","","0.00"
"3089602","66.00","9.00","14.00","","0.00"
"3089605","31.00","2.00","14.00","","0.00"
"3089607","42.00","8.00","4.00","","0.00"
"3089616","91.00","10.00","15.00","","0.00"
"3089632","89.00","5.00","5.00","","0.00"
"3089646","65.00","7.00","5.00","","0.00"
"3089652","91.00","9.00","9.00","","0.00"
"3089669","31.00","8.00","2.00","","0.00"
"3089673","90.00","2.00","8.00","","0.00"
"3089684","50.00","5.00","12.00","","0.00"
"3089713","90.00","7.00","14.00","","0.00"
"3089729","94.00","7.00","6.00","","0.00"
"3089732","76.00","2.00","5.00","","0.00"
"3089767","78.00","10.00","15.00","","0.00"
"3089769","83.00","8.00","4.00","","0.00"
"3089775","50.00","7.00","5.00","","0.00"
"3089803","52.00","10.00","6.00","","0.00"
"3089810","59.00","9.00","13.00","","0.00"
"3089811","35.00","4.00","11.00","","0.00"
"3089859","68.00","3.00","11.00","","0.00"
"3089860","103.00","5.00","15.00","","0.00"
"3089863","68.00","10.00","5.00","","0.00"
"3089894","85.00","2.00","2.00","","0.00"
"3089922","98.00","7.00","10.00","","0.00"
"3089926","78.00","2.00","9.00","","0.00"
"3089937","77.00","10.00","10.00","","0.00"
"3089941","61.00","6.00","11.00","","0.00"
"3090007","57.00","9.00","14.00","","0.00"
"3090016","54.00","9.00","10.00","","0.00"
"3090022","96.00","8.00","2.00","","0.00"
"3090041","47.00","9.00","5.00","","0.00"
"3090043","58.00","4.00","11.00","","0.00"
"3090046","55.00","6.00","9.00","","0.00"
"3090048","66.00","3.00","4.00","","0.00"
"3090074","90.00","10.00","10.00","","0.00"
"3090088","69.00","9.00","4.00","","0.00"
"3090095","74.00","9.00","10.00","","0.00"
"3090120","90.00","2.00","5.00","","0.00"
"3090122","64.00","6.00","5.00","","0.00"
"3090132","90.00","8.00","6.00","","0.00"
"3090172","32.00","9.00","8.00","","0.00"
"3090192","52.00","8.00","13.00","","0.00"
"3090193","74.00","2.00","8.00","","0.00"
"3090208","102.00","9.00","7.00","","0.00"
"3090232","34.00","8.00","4.00","","0.00"
"3090243","78.00","3.00","11.00","","0.00"
"3090265","47.00","2.00","14.00","","0.00"
"3090302","38.00","10.00","12.00","","0.00"
"3090304","64.00","3.00","13.00","","0.00"
"3090336","91.00","10.00","4.00","","0.00"
"3090337","109.00","8.00","11.00","","0.00"
"3090344","98.00","5.00","3.00","","0.00"
"3090350","59.00","6.00","6.00","","0.00"
"3090355","48.00","7.00","14.00","","0.00"
"3090363","49.00","2.00","7.00","","0.00"
"3090369","48.00","10.00","6.00","","0.00"
"3090382","57.00","5.00","9.00","","0.00"
"3090408","65.00","5.00","11.00","","0.00"
"3090430","68.00","4.00","12.00","","0.00"
"3090455","37.00","3.00","8.00","","0.00"
"3090472","45.00","5.00","6.00","","0.00"
"3090484","99.00","7.00","11.00","","0.00"
"3090492","81.00","7.00","7.00","","0.00"
"3090494","69.00","3.00","14.00","","0.00"
"3090498","61.00","8.00","10.00","","0.00"
"3090529","74.00","7.00","6.00","","0.00"
"3090532","48.00","4.00","10.00","","0.00"
"3090538","101.00","9.00","8.00","","0.00"
"3090571","46.00","8.00","13.00","","0.00"
"3090590","46.00","4.00","10.00","","0.00"
"3090599","96.00","6.00","10.00","","0.00"
"3090605","67.00","9.00","14.00","","0.00"
"3090607","47.00","7.00","11.00","","0.00"
"3090618","41.00","8.00","13.00","","0.00"
"3090621","60.00","8.00","9.00","","0.00"
"3090627","39.00","7.00","7.00","","0.00"
"3090630","49.00","7.00","10.00","","0.00"
"3090638","95.00","6.00","7.00","","0.00"
"3090656","55.00","6.00","9.00","","0.00"
"3090663","85.00","9.00","6.00","","0.00"
"3090693","32.00","5.00","4.00","","0.00"
"3090716","31.00","7.00","6.00","","0.00"
"3090734","45.00","4.00","7.00","","0.00"
"3090737","57.00","8.00","11.00","","0.00"
"3090767","59.00","9.00","12.00","","0.00"
"3090791","99.00","6.00","5.00","","0.00"
"3090792","86.00","8.00","9.00","","0.00"
"3090827","42.00","10.00","14.00","","0.00"
"3090829","65.00","5.00","8.00","","0.00"
"3090844","46.00","9.00","10.00","","0.00"
"3090848","84.00","4.00","2.00","","0.00"
"3090849","101.00","9.00","8.00","","0.00"
"3090916","81.00","10.00","4.00","","0.00"
"3090924","88.00","7.00","7.00","","0.00"
"3090932","100.00","3.00","7.00","","0.00"
"3090934","50.00","5.00","6.00","","0.00"
"3090942","81.00","10.00","14.00","","0.00"
"3090952","55.00","9.00","2.00","","0.00"
"3090958","49.00","7.00","8.00","","0.00"
"3090968","70.00","6.00","12.00","","0.00"
"3090986","88.00","10.00","5.00","","0.00"
"3090990","62.00","2.00","8.00","","0.00"
"3091044","61.00","2.00","10.00","","0.00"
"3091057","71.00","6.00","11.00","","0.00"
"3091076","77.00","4.00","14.00","","0.00"
"3091089","36.00","4.00","14.00","","0.00"
"3091093","104.00","6.00","15.00","","0.00"
"3091102","33.00","4.00","7.00","","0.00"
"3091116","51.00","9.00","4.00","","0.00"
"3091117","61.00","6.00","15.00","","0.00"
"3091127","78.00","2.00","10.00","","0.00"
"3091132","32.00","4.00","7.00","","0.00"
"3091140","33.00","5.00","12.00","","0.00"
"3091168","43.00","10.00","9.00","","0.00"
"3091209","87.00","5.00","2.00","","0.00"
"3091213","53.00","4.00","7.00","","0.00"
"3091230","79.00","3.00","12.00","","0.00"
"3091255","48.00","4.00","5.00","","0.00"
"3091268","64.00","8.00","13.00","","0.00"
"3091288","63.00","7.00","5.00","","0.00"
"3091291","93.00","9.00","8.00","","0.00"
"3091309","95.00","3.00","7.00","","0.00"
"3091336","58.00","7.00","10.00","","0.00"
"3091347","62.00","4.00","5.00","","0.00"
"3091360","38.00","4.00","10.00","","0.00"
"3091362","92.00","8.00","2.00","","0.00"
"3091384","33.00","7.00","10.00","","0.00"
"3091386","96.00","7.00","8.00","","0.00"
"3091414","69.00","7.00","11.00","","0.00"
"3091415","60.00","9.00","2.00","","0.00"
"3091441","75.00","10.00","8.00","","0.00"
"3091451","81.00","3.00","3.00","","0.00"
"3091464","56.00","3.00","8.00","","0.00"
"3091476","87.00","2.00","5.00","","0.00"
"3091484","60.00","9.00","8.00","","0.00"
"3091490","35.00","6.00","14.00","","0.00"
"3091509","72.00","5.00","8.00","","0.00"
"3091518","76.00","5.00","4.00","","0.00"
"3091520","81.00","8.00","3.00","","0.00"
"3091541","90.00","8.00","8.00","","0.00"
"3091554","33.00","6.00","10.00","","0.00"
"3091557","77.00","5.00","3.00","","0.00"
"3091567","39.00","3.00","12.00","","0.00"
"3091636","78.00","8.00","4.00","","0.00"
"3091650","45.00","5.00","10.00","","0.00"
"3091654","49.00","9.00","11.00","","0.00"
"3091690","82.00","3.00","2.00","","0.00"
"3091705","61.00","4.00","4.00","","0.00"
"3091723","89.00","7.00","15.00","","0.00"
"3091736","34.00","4.00","14.00","","0.00"
"3091756","50.00","4.00","10.00","","0.00"
"3091781","42.00","6.00","4.00","","0.00"
"3091786","89.00","3.00","11.00","","0.00"
"3091795","49.00","6.00","10.00","","0.00"
"3091800","49.00","7.00","15.00","","0.00"
"3091823","74.00","9.00","7.00","","0.00"
"3091833","86.00","8.00","11.00","","0.00"
"3091856","79.00","3.00","5.00","","0.00"
"3091904","58.00","10.00","8.00","","0.00"
"3091929","94.00","10.00","15.00","","0.00"
"3091949","50.00","7.00","14.00","","0.00"
"3091999","108.00","5.00","14.00","","0.00"
"3092010","101.00","5.00","11.00","","0.00"
"3092038","95.00","4.00","3.00","","0.00"
"3092044","49.00","5.00","12.00","","0.00"
"3092048","59.00","4.00","2.00","","0.00"
"3092056","105.00","3.00","15.00","","0.00"
"3092062","58.00","10.00","15.00","","0.00"
"3092065","57.00","5.00","4.00","","0.00"
"3092089","32.00","4.00","6.00","","0.00"
"3092114","69.00","9.00","9.00","","0.00"
"3092163","66.00","2.00","10.00","","0.00"
"3092192","78.00","9.00","8.00","","0.00"
"3092198","73.00","5.00","6.00","","0.00"
"3092234","38.00","3.00","5.00","","0.00"
"3092262","91.00","9.00","15.00","","0.00"
"3092267","39.00","7.00","3.00","","0.00"
"3092293","70.00","6.00","13.00","","0.00"
"3092299","68.00","8.00","6.00","","0.00"
"3092334","89.00","9.00","6.00","","0.00"
"3092339","64.00","2.00","13.00","","0.00"
"3092346","73.00","10.00","15.00","","0.00"
"3092355","38.00","8.00","5.00","","0.00"
"3092381","91.00","6.00","6.00","","0.00"
"3092385","74.00","7.00","6.00","","0.00"
"3092399","59.00","4.00","14.00","","0.00"
"3092411","64.00","8.00","10.00","","0.00"
"3092423","96.00","2.00","5.00","","0.00"
"3092470","85.00","4.00","4.00","","0.00"
"3092475","66.00","7.00","9.00","","0.00"
"3092490","46.00","9.00","4.00","","0.00"
"3092502","39.00","3.00","5.00","","0.00"
"3092539","53.00","9.00","13.00","","0.00"
"3092545","98.00","5.00","13.00","","0.00"
"3092584","47.00","6.00","14.00","","0.00"
"3092590","64.00","10.00","4.00","","0.00"
"3092629","92.00","4.00","8.00","","0.00"
"3092660","34.00","5.00","12.00","","0.00"
"3092683","93.00","6.00","7.00","","0.00"
"3092724","74.00","4.00","7.00","","0.00"
"3092731","37.00","8.00","9.00","","0.00"
